"household_id","ea_id","qa_type","dist_road","dist_popcenter","dist_market","dist_borderpost","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","fsrad3_lcmaj","ssa_aez09","srtm","twi","srtm_5_15","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2011_tot","h2011_wetQ","h2011_wetQstart","zone_id","eviarea_avg","evimax_avg","grn_avg","sen_avg","h2011_eviarea","h2011_evimax","h2011_grn","h2011_sen","LAT_DD_MOD","LON_DD_MOD"
"07040601903039","07040601903",1,0.3,5.9,67.8,320,67.8,192,194,1356,188,481,52,30,323,1745,13,13,1,1,2,1,1,1,3,984,461,9,973,390,18,704,45,0.5907,243,287,42,0.6188,239,302,6.44962796151,38.3196828622
"07040601903057","07040601903",1,0.5,5.6,68.1,319.8,68.1,192,194,1356,188,481,52,30,323,1767,11,8,1,1,2,1,1,1,3,985,462,9,974,390,18,704,45,0.5907,243,287,42,0.6188,239,302,6.44962796151,38.3196828622
"07040601903075","07040601903",1,0.5,5.4,68.3,319.6,68.3,192,194,1356,188,481,52,30,323,1757,13,8,1,1,2,1,1,1,3,985,462,9,973,390,18,704,45,0.5907,243,287,42,0.6188,239,302,6.44962796151,38.3196828622
"07040601903093","07040601903",1,0.8,5.3,68.5,319.6,68.5,192,193,1363,190,485,54,30,323,1754,13,8,1,1,2,1,1,1,3,986,463,9,974,390,18,704,45,0.5907,243,287,42,0.6188,239,302,6.44962796151,38.3196828622
"07040601903111","07040601903",1,0.7,5.1,68.6,319.4,68.6,192,193,1363,190,485,47,30,323,1741,13,8,1,1,2,1,1,1,3,985,463,9,974,390,18,704,45,0.5907,243,287,42,0.6188,239,302,6.44962796151,38.3196828622
"07040601903129","07040601903",1,0.3,5.3,68.4,319.4,68.4,192,194,1356,188,481,48,30,323,1728,13,8,1,1,2,1,1,1,3,984,462,9,972,389,18,704,45,0.5907,243,287,42,0.6188,239,302,6.44962796151,38.3196828622
"07040601903147","07040601903",1,0.2,5.8,67.9,319.9,67.9,192,194,1356,188,481,51,30,323,1724,14,8,1,1,2,1,1,1,3,983,461,9,972,389,18,704,45,0.5907,243,287,42,0.6188,239,302,6.44962796151,38.3196828622
"07040601903155","07040601903",1,0.2,5.2,68.5,319.3,68.5,192,194,1356,188,481,43,30,323,1714,11,8,1,1,2,1,1,1,3,983,462,9,971,389,18,704,45,0.5907,243,287,42,0.6188,239,302,6.44962796151,38.3196828622
"07040601903166","07040601903",1,0,5.5,68.1,319.5,68.1,192,194,1356,188,481,48,30,323,1701,14,8,1,1,2,1,1,1,3,983,461,9,971,389,18,704,45,0.5907,243,287,42,0.6188,239,302,6.44962796151,38.3196828622
"07040901103004","07040901103",1,20.8,54.1,84.6,316,84.6,182,189,1293,193,472,18,60,323,1800,14,13,1,1,4,1,1,1,4,885,434,9,844,383,18,704,45,0.5907,243,287,42,0.6188,239,302,6.39898337786,38.8768980886
"07040901103018","07040901103",1,21.4,54.8,85,315.9,85,183,191,1271,191,464,25,20,323,1878,10,13,1,1,4,1,1,1,4,882,434,9,842,383,18,704,45,0.5907,243,287,42,0.6188,239,302,6.39898337786,38.8768980886
"07040901103025","07040901103",1,20.4,53.9,84.5,315.9,84.5,182,189,1293,193,472,14,60,323,1809,11,13,1,1,4,1,1,1,4,885,434,9,843,382,18,704,45,0.5907,243,287,42,0.6188,239,302,6.39898337786,38.8768980886
"07040901103039","07040901103",1,19.4,52.9,84.1,315.9,84.1,203,210,1024,164,394,2,60,323,1547,11,13,1,1,4,1,1,1,4,888,435,9,844,382,18,704,45,0.5907,243,287,42,0.6188,239,302,6.39898337786,38.8768980886
"07040901103046","07040901103",1,19.6,53.2,84.3,315.7,84.3,197,205,1102,174,417,0,60,323,1738,10,13,1,1,4,1,1,1,4,887,435,9,843,382,18,704,45,0.5907,243,287,42,0.6188,239,302,6.39898337786,38.8768980886
"07040901103067","07040901103",1,23.5,55.3,86.4,315.5,86.4,204,212,996,161,387,33,20,323,1558,12,13,1,1,4,1,1,1,4,873,432,9,838,384,18,704,45,0.5907,243,287,42,0.6188,239,302,6.39898337786,38.8768980886
"07040901103088","07040901103",1,21.2,54.9,85.2,315.6,85.2,183,191,1271,191,464,27,30,323,1937,11,13,1,1,4,1,1,1,4,881,433,9,841,382,18,704,45,0.5907,243,287,42,0.6188,239,302,6.39898337786,38.8768980886
"07040901103109","07040901103",1,27.8,54.4,89,315.1,89,167,165,1389,187,497,60,30,323,2260,12,14,1,1,1,1,1,1,1,852,425,9,826,392,18,704,45,0.5907,243,287,42,0.6188,239,302,6.39898337786,38.8768980886
"07040901103130","07040901103",3,25.6,54.9,87.6,315.4,87.6,194,202,1120,176,421,47,30,323,1691,11,13,1,1,4,1,1,1,4,865,430,9,835,386,18,704,45,0.5907,243,287,42,0.6188,239,302,6.39898337786,38.8768980886
"07040901103151","07040901103",1,25.3,54.7,87.8,315.1,87.8,194,202,1120,176,421,41,30,323,1689,17,13,1,1,4,1,1,1,4,864,429,9,833,385,18,704,45,0.5907,243,287,42,0.6188,239,302,6.39898337786,38.8768980886
"07040901103172","07040901103",1,22.2,55.2,86.1,315.2,86.1,202,211,1019,164,393,22,20,323,1621,11,13,1,1,4,1,1,1,4,875,432,9,837,383,18,704,45,0.5907,243,287,42,0.6188,239,302,6.39898337786,38.8768980886
"07040901103193","07040901103",1,25.8,54.6,88,315.1,88,194,202,1120,176,421,50,30,323,1758,10,13,1,1,4,1,1,1,4,862,429,9,832,386,18,704,45,0.5907,243,287,42,0.6188,239,302,6.39898337786,38.8768980886
"07041000105009","07041000105",1,7.6,19.1,19.1,361,19.1,177,170,1291,167,497,41,20,323,1998,13,9,1,1,1,1,1,1,1,1024,452,9,896,409,18,704,45,0.5907,243,287,42,0.6188,239,302,6.92495009304,38.3559681101
"07041000105024","07041000105",1,7.9,18.7,18.7,361.4,18.7,177,170,1291,167,497,37,20,323,2035,12,9,1,1,1,1,1,1,1,1020,450,9,893,408,18,704,45,0.5907,243,287,42,0.6188,239,302,6.92495009304,38.3559681101
"07041000105039","07041000105",3,7.3,19.1,19.1,361,19.1,177,170,1291,167,497,43,20,323,2010,12,9,1,1,1,1,1,1,1,1025,453,9,897,409,18,704,45,0.5907,243,287,42,0.6188,239,302,6.92495009304,38.3559681101
"07041000105054","07041000105",1,7.3,19,19,361,19,177,170,1291,167,497,43,20,323,2010,12,9,1,1,1,1,1,1,1,1025,453,9,897,409,18,704,45,0.5907,243,287,42,0.6188,239,302,6.92495009304,38.3559681101
"07041000105069","07041000105",1,7.5,19,19,361.1,19,177,170,1291,167,497,41,20,323,2000,12,9,1,1,1,1,1,1,1,1024,452,9,896,409,18,704,45,0.5907,243,287,42,0.6188,239,302,6.92495009304,38.3559681101
"07041000105084","07041000105",1,7.4,18.9,18.9,361.2,18.9,177,170,1291,167,497,39,20,323,2011,12,9,1,1,1,1,1,1,1,1024,452,9,896,409,18,704,45,0.5907,243,287,42,0.6188,239,302,6.92495009304,38.3559681101
"07041000105099","07041000105",1,7.3,18.9,18.9,361.1,18.9,177,170,1291,167,497,41,20,323,2009,12,9,1,1,1,1,1,1,1,1025,453,9,897,409,18,704,45,0.5907,243,287,42,0.6188,239,302,6.92495009304,38.3559681101
"07041000105114","07041000105",1,7.2,19.1,19.1,360.9,19.1,177,170,1299,167,498,43,20,323,2014,11,8,1,1,1,1,1,1,1,1026,453,9,898,409,18,704,45,0.5907,243,287,42,0.6188,239,302,6.92495009304,38.3559681101
"07041000105129","07041000105",1,7.3,19,19,361.1,19,177,170,1291,167,497,41,20,323,2009,12,9,1,1,1,1,1,1,1,1025,453,9,897,409,18,704,45,0.5907,243,287,42,0.6188,239,302,6.92495009304,38.3559681101
"07041000105144","07041000105",1,7.3,18.9,18.9,361.2,18.9,177,170,1291,167,497,41,20,323,2008,13,9,1,1,1,1,1,1,1,1025,453,9,897,409,18,704,45,0.5907,243,287,42,0.6188,239,302,6.92495009304,38.3559681101
"07041000105159","07041000105",1,7.3,18.8,18.8,361.2,18.8,177,170,1291,167,497,39,20,323,2008,13,9,1,1,1,1,1,1,1,1025,452,9,897,409,18,704,45,0.5907,243,287,42,0.6188,239,302,6.92495009304,38.3559681101
"07041000105174","07041000105",1,7.3,18.8,18.8,361.3,18.8,177,170,1293,168,497,39,20,323,2003,13,9,1,1,1,1,1,1,1,1025,452,9,897,409,18,704,45,0.5907,243,287,42,0.6188,239,302,6.92495009304,38.3559681101
"07041200908005","07041200908",1,11.6,17.2,17.2,379.8,17.2,153,147,1222,167,483,60,30,323,2358,11,9,1,1,2,1,1,1,2,1065,443,10,830,379,18,704,45,0.5907,243,287,42,0.6188,239,302,6.93084850884,38.595896045
"07041200908015","07041200908",1,11.6,17.6,17.6,380.1,17.6,153,147,1222,167,483,60,30,323,2405,11,9,1,1,2,1,1,1,2,1064,443,10,830,379,18,704,45,0.5907,243,287,42,0.6188,239,302,6.93084850884,38.595896045
"07041200908020","07041200908",1,11.6,17.4,17.4,380,17.4,153,147,1222,167,483,60,30,323,2383,11,9,1,1,2,1,1,1,2,1064,443,10,830,379,18,704,45,0.5907,243,287,42,0.6188,239,302,6.93084850884,38.595896045
"07041200908030","07041200908",3,11.6,17.7,17.7,381,17.7,153,147,1222,167,483,60,30,323,2426,11,9,1,1,2,1,1,1,2,1064,443,10,830,379,18,704,45,0.5907,243,287,42,0.6188,239,302,6.93084850884,38.595896045
"07041200908035","07041200908",1,11.6,17.7,17.7,381,17.7,150,143,1215,165,477,60,30,323,2431,11,9,1,1,2,1,1,1,2,1064,442,10,830,379,18,704,45,0.5907,243,287,42,0.6188,239,302,6.93084850884,38.595896045
"07041200908050","07041200908",1,11.8,17.7,17.7,379.9,17.7,153,147,1222,167,483,60,30,323,2401,11,9,1,1,2,1,1,1,2,1066,444,10,832,380,18,704,45,0.5907,243,287,42,0.6188,239,302,6.93084850884,38.595896045
"07041200908065","07041200908",1,11.9,18.2,18.2,380.7,18.2,150,143,1215,165,477,60,30,323,2438,11,9,1,1,2,1,1,1,2,1066,443,10,833,380,18,704,45,0.5907,243,287,42,0.6188,239,302,6.93084850884,38.595896045
"07041200908080","07041200908",1,11.7,17.2,17.2,379.5,17.2,153,147,1222,167,483,60,30,323,2364,11,9,1,1,2,1,1,1,2,1066,444,10,831,380,18,704,45,0.5907,243,287,42,0.6188,239,302,6.93084850884,38.595896045
"07041200908095","07041200908",3,12,16.7,16.7,378.7,16.7,154,149,1227,168,485,60,30,323,2336,11,9,1,1,2,1,1,1,2,1068,445,10,836,381,18,704,45,0.5907,243,287,42,0.6188,239,302,6.93084850884,38.595896045
"07041200908110","07041200908",1,12,16.8,16.8,378.4,16.8,157,151,1235,169,488,60,30,323,2345,11,9,1,1,2,1,1,1,2,1070,446,10,839,383,18,704,45,0.5907,243,287,42,0.6188,239,302,6.93084850884,38.595896045
"07041200908125","07041200908",1,12,17.2,17.2,379.3,17.2,154,149,1227,168,485,60,30,323,2413,12,9,1,1,2,1,1,1,2,1068,445,10,834,381,18,704,45,0.5907,243,287,42,0.6188,239,302,6.93084850884,38.595896045
"07041200908140","07041200908",1,12.4,17.4,17.4,378.8,17.4,154,148,1232,168,486,60,30,323,2402,11,9,1,1,2,1,1,1,2,1072,447,10,839,384,18,704,45,0.5907,243,287,42,0.6188,239,302,6.93084850884,38.595896045
"07041700202003","07041700202",1,6.5,14.8,49.3,332.6,49.3,196,191,1223,160,418,41,20,323,1683,13,3,1,1,1,2,1,1,2,1008,454,9,985,392,18,704,45,0.5907,243,287,42,0.6188,239,302,6.65580676267,38.3245737951
"07041700202017","07041700202",1,6.3,14.6,49,332.9,49,197,192,1206,158,412,37,20,323,1663,12,8,1,1,1,2,1,1,2,1010,455,9,986,393,18,704,45,0.5907,243,287,42,0.6188,239,302,6.65580676267,38.3245737951
"07041700202024","07041700202",1,6.4,14.6,49.4,332.6,49.4,197,192,1206,158,412,41,20,323,1683,14,8,1,1,1,2,1,1,2,1009,455,9,986,392,18,704,45,0.5907,243,287,42,0.6188,239,302,6.65580676267,38.3245737951
"07041700202038","07041700202",1,6.1,14.3,49.3,332.7,49.3,197,192,1206,158,412,41,20,323,1683,12,8,1,1,1,2,1,1,2,1011,455,9,988,393,18,704,45,0.5907,243,287,42,0.6188,239,302,6.65580676267,38.3245737951
"07041700202045","07041700202",1,6.1,14.3,49.6,332.5,49.6,197,192,1206,158,412,49,20,323,1687,15,8,1,1,1,2,1,1,2,1010,455,9,988,392,18,704,45,0.5907,243,287,42,0.6188,239,302,6.65580676267,38.3245737951
"07041700202066","07041700202",1,5.5,13.8,49.1,333.1,49.1,194,190,1238,163,425,41,20,323,1659,15,13,1,1,1,2,1,1,2,1015,457,9,993,394,18,704,45,0.5907,243,287,42,0.6188,239,302,6.65580676267,38.3245737951
"07041700202087","07041700202",1,5.8,14,49.3,332.8,49.3,197,192,1206,158,412,47,20,323,1685,13,8,1,1,1,2,1,1,2,1013,456,9,991,393,18,704,45,0.5907,243,287,42,0.6188,239,302,6.65580676267,38.3245737951
"07041700202108","07041700202",1,5.5,13.7,49.4,332.9,49.4,190,186,1301,173,449,46,20,323,1699,11,13,1,1,1,2,1,1,2,1015,457,9,994,394,18,704,45,0.5907,243,287,42,0.6188,239,302,6.65580676267,38.3245737951
"07041700202129","07041700202",1,5.6,13.7,49.7,332.6,49.7,195,190,1240,163,425,49,20,323,1701,14,3,1,1,1,2,1,1,2,1014,457,9,993,393,18,704,45,0.5907,243,287,42,0.6188,239,302,6.65580676267,38.3245737951
"07041700202150","07041700202",1,5.5,13.5,49.9,332.5,49.9,190,186,1301,173,449,51,20,323,1710,13,8,1,1,1,2,1,1,2,1014,457,9,994,393,18,704,45,0.5907,243,287,42,0.6188,239,302,6.65580676267,38.3245737951
"07041700202171","07041700202",1,5.8,13.7,50.2,332.1,50.2,195,190,1240,163,425,51,20,323,1703,15,8,1,1,1,2,1,1,2,1011,456,9,992,392,18,704,45,0.5907,243,287,42,0.6188,239,302,6.65580676267,38.3245737951
"07041700202192","07041700202",1,6,13.9,50.5,331.9,50.5,196,191,1232,162,422,51,20,323,1703,13,8,1,1,1,2,1,1,2,1010,456,9,991,391,18,704,45,0.5907,243,287,42,0.6188,239,302,6.65580676267,38.3245737951
"07050100907003","07050100907",1,5.8,14.4,87.3,305.5,87.3,166,170,1694,268,659,60,30,323,2211,11,14,1,1,3,1,1,1,4,960,465,10,903,402,18,705,43,0.6407,264,299,29,0.6428,270,320,6.27761186614,38.3115215185
"07050100907017","07050100907",1,5.9,14.4,87.3,305.6,87.3,167,172,1696,271,665,60,30,323,2185,12,14,1,1,3,1,1,1,4,961,465,10,904,402,18,705,43,0.6407,264,299,29,0.6428,270,320,6.27761186614,38.3115215185
"07050100907024","07050100907",1,5.9,14.3,87.2,305.7,87.2,167,172,1696,271,665,60,30,323,2181,12,14,1,1,3,1,1,1,4,961,465,10,905,402,18,705,43,0.6407,264,299,29,0.6428,270,320,6.27761186614,38.3115215185
"07050100907038","07050100907",1,5.7,14.1,87,305.7,87,166,170,1694,268,659,60,30,323,2168,12,14,1,1,3,1,1,1,4,962,465,10,905,402,18,705,43,0.6407,264,299,29,0.6428,270,320,6.27761186614,38.3115215185
"07050100907045","07050100907",1,5.8,14.2,87.1,305.7,87.1,167,172,1696,271,665,60,30,323,2181,12,14,1,1,3,1,1,1,4,962,465,10,905,402,18,705,43,0.6407,264,299,29,0.6428,270,320,6.27761186614,38.3115215185
"07050100907066","07050100907",1,6.3,14.6,87.4,305.7,87.4,167,172,1696,271,665,60,30,323,2164,13,14,1,1,3,1,1,1,4,960,464,10,904,403,18,705,43,0.6407,264,299,29,0.6428,270,320,6.27761186614,38.3115215185
"07050100907087","07050100907",1,6.7,14.8,87.5,305.8,87.5,158,161,1673,256,633,60,30,323,2156,12,14,1,1,3,1,1,1,4,960,464,10,905,403,18,705,43,0.6407,264,299,29,0.6428,270,320,6.27761186614,38.3115215185
"07050100907108","07050100907",1,6.4,14.8,87.6,305.6,87.6,167,172,1696,271,665,60,30,323,2184,12,14,1,1,3,1,1,1,4,959,464,10,904,403,18,705,43,0.6407,264,299,29,0.6428,270,320,6.27761186614,38.3115215185
"07050100907129","07050100907",1,6.9,15,87.6,305.9,87.6,158,161,1673,256,633,60,30,323,2148,11,14,1,1,3,1,1,1,4,960,464,10,905,404,18,705,43,0.6407,264,299,29,0.6428,270,320,6.27761186614,38.3115215185
"07050100907150","07050100907",1,6.4,14.3,87,306.3,87,167,172,1696,271,665,60,30,323,2070,14,9,1,1,3,1,1,1,4,963,465,10,909,403,18,705,43,0.6407,264,299,29,0.6428,270,320,6.27761186614,38.3115215185
"07050100907171","07050100907",1,6.3,14.3,87,306.2,87,167,172,1696,271,665,60,30,323,2104,11,9,1,1,3,1,1,1,4,963,465,10,908,403,18,705,43,0.6407,264,299,29,0.6428,270,320,6.27761186614,38.3115215185
"07050100907192","07050100907",1,6.1,14,86.7,306.5,86.7,167,172,1696,271,665,60,30,323,2066,10,9,1,1,3,1,1,1,4,965,466,10,910,403,18,705,43,0.6407,264,299,29,0.6428,270,320,6.27761186614,38.3115215185
"07050201705001","07050201705",1,4.4,32.4,105.8,289.9,105.8,158,161,1594,256,617,60,30,324,2368,12,9,1,1,2,1,1,1,3,847,427,9,785,380,18,705,43,0.6407,264,299,29,0.6428,270,320,6.13878361273,38.2843372409
"07050201705013","07050201705",1,4.5,32.5,105.8,290.1,105.8,158,161,1594,256,617,60,30,324,2438,11,9,1,1,2,1,1,1,3,847,428,10,786,380,18,705,43,0.6407,264,299,29,0.6428,270,320,6.13878361273,38.2843372409
"07050201705019","07050201705",1,4.3,32.6,106,289.9,106,158,161,1594,256,617,60,30,324,2399,11,9,1,1,2,1,1,1,3,846,427,9,785,380,18,705,43,0.6407,264,299,29,0.6428,270,320,6.13878361273,38.2843372409
"07050201705031","07050201705",1,4.2,32.8,106.2,289.9,106.2,153,156,1574,247,599,60,30,324,2451,14,9,1,1,2,1,1,1,3,846,427,9,783,380,18,705,43,0.6407,264,299,29,0.6428,270,320,6.13878361273,38.2843372409
"07050201705037","07050201705",1,4.4,32.7,106,290,106,153,156,1574,247,599,60,30,324,2469,12,9,1,1,2,1,1,1,3,847,428,10,785,380,18,705,43,0.6407,264,299,29,0.6428,270,320,6.13878361273,38.2843372409
"07050201705055","07050201705",1,4.5,32.7,106,290.3,106,153,156,1574,247,599,60,30,324,2471,12,9,1,1,2,1,1,1,3,847,429,10,786,381,18,705,43,0.6407,264,299,29,0.6428,270,320,6.13878361273,38.2843372409
"07050201705073","07050201705",1,4.6,32.6,105.9,290.3,105.9,153,156,1574,247,599,60,30,324,2477,12,9,1,1,2,1,1,1,3,848,429,10,786,381,18,705,43,0.6407,264,299,29,0.6428,270,320,6.13878361273,38.2843372409
"07050201705091","07050201705",1,4.7,32.6,105.9,290.4,105.9,153,156,1574,247,599,60,30,324,2480,12,9,1,1,2,1,1,1,3,848,429,10,786,381,18,705,43,0.6407,264,299,29,0.6428,270,320,6.13878361273,38.2843372409
"07050201705109","07050201705",1,5,32.2,105.5,290.7,105.5,153,155,1582,248,602,60,30,324,2487,11,9,1,1,2,1,1,1,3,850,430,10,789,382,18,705,43,0.6407,264,299,29,0.6428,270,320,6.13878361273,38.2843372409
"07050201705127","07050201705",1,5.2,32.6,105.8,291,105.8,155,158,1587,252,609,60,30,324,2432,11,9,1,1,2,1,1,1,3,850,431,10,789,383,18,705,43,0.6407,264,299,29,0.6428,270,320,6.13878361273,38.2843372409
"07050201705145","07050201705",1,4.6,32.8,106.1,290.4,106.1,155,158,1587,252,609,60,30,324,2479,12,9,1,1,2,1,1,1,3,847,429,10,785,381,18,705,43,0.6407,264,299,29,0.6428,270,320,6.13878361273,38.2843372409
"07050201705163","07050201705",1,3.8,33.4,106.8,289.6,106.8,151,154,1564,244,592,60,30,324,2524,12,9,1,1,2,1,1,1,3,842,427,9,780,379,18,705,43,0.6407,264,299,29,0.6428,270,320,6.13878361273,38.2843372409
"07050302201002","07050302201",1,9.9,38.6,122.9,272.5,122.9,187,194,1260,231,543,60,30,323,1847,13,8,1,1,1,1,1,1,2,746,389,9,671,305,18,705,43,0.6407,264,299,29,0.6428,270,320,5.98301240509,38.1616652609
"07050302201016","07050302201",1,9.8,38.3,122.9,272.8,122.9,187,194,1260,231,544,60,30,323,1837,12,8,1,1,2,1,1,1,3,746,389,9,671,305,18,705,43,0.6407,264,299,29,0.6428,270,320,5.98301240509,38.1616652609
"07050302201023","07050302201",1,9.9,37.8,123.4,272.4,123.4,187,194,1260,231,544,60,30,323,1825,13,8,1,1,2,1,1,1,3,744,388,9,667,303,18,705,43,0.6407,264,299,29,0.6428,270,320,5.98301240509,38.1616652609
"07050302201037","07050302201",1,10.1,37.6,123.7,272.1,123.7,189,195,1230,228,532,60,30,323,1814,13,8,1,1,1,1,1,1,2,742,388,9,665,302,18,705,43,0.6407,264,299,29,0.6428,270,320,5.98301240509,38.1616652609
"07050302201044","07050302201",1,9.9,37.4,123.9,272,123.9,188,195,1223,227,531,60,30,323,1800,12,8,1,1,1,1,1,1,2,741,387,9,664,301,18,705,43,0.6407,264,299,29,0.6428,270,320,5.98301240509,38.1616652609
"07050302201065","07050302201",1,10.8,38.1,123.7,271.6,123.7,193,200,1148,216,497,60,30,323,1741,17,8,1,1,1,1,1,1,2,742,388,9,665,302,18,705,43,0.6407,264,299,29,0.6428,270,320,5.98301240509,38.1616652609
"07050302201086","07050302201",1,10.7,38.8,123.3,271.4,123.3,193,200,1160,217,501,60,30,323,1710,15,8,1,1,1,1,1,1,2,744,388,9,667,303,18,705,43,0.6407,264,299,29,0.6428,270,320,5.98301240509,38.1616652609
"07050302201107","07050302201",1,10.1,39.4,122.6,272,122.6,193,200,1160,217,501,60,30,323,1749,13,8,1,1,1,1,1,1,2,747,389,9,672,307,18,705,43,0.6407,264,299,29,0.6428,270,320,5.98301240509,38.1616652609
"07050302201128","07050302201",1,10.2,38.8,123,272,123,193,200,1160,217,501,60,30,323,1758,13,8,1,1,1,1,1,1,2,746,389,9,669,305,18,705,43,0.6407,264,299,29,0.6428,270,320,5.98301240509,38.1616652609
"07050302201149","07050302201",1,9.9,39,122.7,272.3,122.7,187,194,1260,231,543,60,30,323,1781,12,13,1,1,1,1,1,1,2,747,389,9,671,306,18,705,43,0.6407,264,299,29,0.6428,270,320,5.98301240509,38.1616652609
"07050302201170","07050302201",1,9.9,38.6,122.9,272.4,122.9,187,194,1260,231,543,60,30,323,1847,12,8,1,1,1,1,1,1,2,746,389,9,670,305,18,705,43,0.6407,264,299,29,0.6428,270,320,5.98301240509,38.1616652609
"07050302201191","07050302201",1,9.6,39.4,122.3,272.5,122.3,187,194,1260,231,543,60,30,323,1762,14,13,1,1,1,1,1,1,2,749,390,9,674,308,18,705,43,0.6407,264,299,29,0.6428,270,320,5.98301240509,38.1616652609
"07050500304001","07050500304",1,2.9,5,75.8,315.2,75.8,190,194,1390,204,509,60,30,324,1775,10,13,1,1,4,1,1,1,4,996,475,9,976,396,18,705,43,0.6407,264,299,29,0.6428,270,320,6.40123809791,38.3446012616
"07050500304013","07050500304",1,3.4,5.3,75.5,315.7,75.5,190,194,1390,204,509,60,30,324,1808,12,13,1,1,4,1,1,1,4,997,475,9,979,397,18,705,43,0.6407,264,299,29,0.6428,270,320,6.40123809791,38.3446012616
"07050500304019","07050500304",1,3.6,5.5,75.4,315.9,75.4,190,194,1390,204,509,60,30,324,1824,10,13,1,1,4,1,1,1,4,998,475,9,980,397,18,705,43,0.6407,264,299,29,0.6428,270,320,6.40123809791,38.3446012616
"07050500304037","07050500304",1,3.3,5.4,76,315.2,76,190,194,1390,204,509,60,30,324,1884,12,13,1,1,4,1,1,1,4,996,475,9,976,397,18,705,43,0.6407,264,299,29,0.6428,270,320,6.40123809791,38.3446012616
"07050500304055","07050500304",1,3.2,5.4,76.2,315,76.2,173,178,1643,252,627,60,30,324,1885,11,13,1,1,4,1,1,1,4,996,475,9,974,397,18,705,43,0.6407,264,299,29,0.6428,270,320,6.40123809791,38.3446012616
"07050500304073","07050500304",1,3.4,5.8,76.6,314.8,76.6,173,178,1643,252,627,60,30,324,1959,10,13,1,1,4,1,1,1,4,995,474,9,973,397,18,705,43,0.6407,264,299,29,0.6428,270,320,6.40123809791,38.3446012616
"07050500304091","07050500304",1,3.6,6,76.6,314.8,76.6,173,178,1643,252,627,60,30,324,2005,13,14,1,1,4,1,1,1,4,995,474,9,973,397,18,705,43,0.6407,264,299,29,0.6428,270,320,6.40123809791,38.3446012616
"07050500304105","07050500304",1,4.2,7.4,78.5,313.4,78.5,178,181,1597,243,610,60,30,324,1855,10,13,1,1,4,1,1,1,4,992,473,9,963,399,18,705,43,0.6407,264,299,29,0.6428,270,320,6.40123809791,38.3446012616
"07050500304110","07050500304",1,3.8,6.1,76.5,315,76.5,173,178,1643,252,627,60,30,324,2035,11,14,1,1,4,1,1,1,4,996,475,9,974,398,18,705,43,0.6407,264,299,29,0.6428,270,320,6.40123809791,38.3446012616
"07050500304128","07050500304",1,3.6,5.8,76.2,315.3,76.2,173,178,1643,252,627,60,30,324,2014,10,14,1,1,4,1,1,1,4,996,475,9,976,397,18,705,43,0.6407,264,299,29,0.6428,270,320,6.40123809791,38.3446012616
"07050500304146","07050500304",3,3,4.9,75.1,315.9,75.1,194,197,1332,193,481,60,30,324,1706,12,13,1,1,4,1,1,1,4,998,475,9,980,396,18,705,43,0.6407,264,299,29,0.6428,270,320,6.40123809791,38.3446012616
"07050500304164","07050500304",1,2.9,5.4,76.5,314.6,76.5,188,190,1442,214,535,60,30,323,1780,14,13,1,1,1,1,1,1,3,995,474,9,972,397,18,705,43,0.6407,264,299,29,0.6428,270,320,6.40123809791,38.3446012616
"07050601303003","07050601303",1,6.5,34.2,123.6,279.6,123.6,176,181,1361,245,577,57,30,323,2014,18,9,1,1,1,1,1,1,1,737,395,11,731,313,18,705,43,0.6407,264,299,29,0.6428,270,320,5.94525407784,38.322510837
"07050601303009","07050601303",1,6.6,34.3,123.6,279.6,123.6,179,184,1331,239,570,57,30,323,2024,12,9,1,1,1,1,1,1,1,737,395,11,731,313,18,705,43,0.6407,264,299,29,0.6428,270,320,5.94525407784,38.322510837
"07050601303022","07050601303",1,6.9,34.8,123.1,279.8,123.1,179,184,1331,239,570,57,30,323,1976,12,8,1,1,1,1,1,1,1,739,395,10,734,315,18,705,43,0.6407,264,299,29,0.6428,270,320,5.94525407784,38.322510837
"07050601303040","07050601303",1,6.7,34.3,123.6,279.5,123.6,179,184,1331,239,570,57,30,323,2007,17,9,1,1,1,1,1,1,1,737,395,11,732,314,18,705,43,0.6407,264,299,29,0.6428,270,320,5.94525407784,38.322510837
"07050601303061","07050601303",1,6.8,34.4,123.5,279.5,123.5,179,184,1331,239,570,57,30,323,2020,11,9,1,1,1,1,1,1,1,737,395,11,732,314,18,705,43,0.6407,264,299,29,0.6428,270,320,5.94525407784,38.322510837
"07050601303065","07050601303",1,6.8,34.4,123.5,279.6,123.5,179,184,1331,239,570,57,30,323,2020,11,9,1,1,1,1,1,1,1,737,395,11,732,314,18,705,43,0.6407,264,299,29,0.6428,270,320,5.94525407784,38.322510837
"07050601303080","07050601303",1,6.9,34.3,123.6,279.4,123.6,179,184,1331,239,570,57,30,323,2001,11,9,1,1,1,1,1,1,1,737,395,11,732,314,18,705,43,0.6407,264,299,29,0.6428,270,320,5.94525407784,38.322510837
"07050601303098","07050601303",1,6.9,34.3,123.6,279.4,123.6,179,184,1331,239,570,57,30,323,2001,11,9,1,1,1,1,1,1,1,737,395,11,732,314,18,705,43,0.6407,264,299,29,0.6428,270,320,5.94525407784,38.322510837
